id,content
6335,"Alexa, if the temperature drops below 68 degrees fahrenheit, then set the thermostat to 70 degrees fahrenheit."
6336,"Alexa, if motion detected then turn on security camera."
6337,"Alexa, if motion detected then turn on lights."
6338,"Alexa, if the front door is unlocked then send a notification."
6339,"Alexa, if humidity is higher than 60%, then turn on the dehumidifier."
6340,"Alexa, if motion detected at front door, then play announcement ""someone is at the door""."
6341,"Alexa, if motion is detected then turn on the security camera."
6342,"Alexa, if the temperature is below 68 degrees fahrenheit, then turn on the heater."
6343,"Alexa, if motion is detected then start playing music."
6344,"Alexa, if temperature is above 80 degrees fahrenheit then turn on the air conditioner."
6345,"Alexa, if motion detected then turn on hallway lights."
6346,"Alexa, if the front door is unlocked, then send a notification to my phone."
6347,"Alexa, if motion is detected then turn on the hallway lights."
6348,"Alexa, if motion detected in living room then turn on tv."
6349,"Alexa, if the front door is left open for more than 5 minutes then send a notification to my phone."
6350,"Alexa, if the temperature drops below 68°f, then set the thermostat to 70°f."
6351,"Alexa, if the temperature is below 68 degrees fahrenheit, then turn on the heater."
6352,"Alexa, if motion is detected, then turn on the porch light."
6353,"Alexa, if front door opens then turn on hallway light."
6354,"Alexa, if motion detected then start the security camera recording."
6355,"Alexa, if the temperature drops below a certain degree, then turn on the heater."
6356,"Alexa, if temperature exceeds 80 degrees, then turn on the air conditioner."
6357,"Alexa, if the front door is unlocked, then send a notification to my phone."
6358,"Alexa, if the temperature drops below 65 degrees, then turn on the heater."
6359,"Alexa, if motion detected then turn on hallway lights for 5 minutes."
6360,"Alexa, if motion is detected, then turn on the porch light."
6361,"Alexa, if door left open for more than 5 minutes then send a notification to my phone."
6362,"Alexa, if motion detected then turn on security camera."
6363,"Alexa, if it's monday, wednesday, or friday and it's before 7am, then start my morning playlist on spotify."
6364,"Alexa, if motion detected then turn on security camera."
6365,"Alexa, if the front door is opened, then play an alert on all echo devices."
6366,"Alexa, if the front door is opened, then turn on the outdoor light."
6367,"Alexa, if motion detected, then turn on porch light."
6368,"Alexa, if the temperature is above 75°f, then turn on the air conditioning."
6369,"Alexa, if the temperature is above 75 degrees fahrenheit, then turn on the air conditioning."
6370,"Alexa, if motion detected then turn on camera recording."
6371,"Alexa, if temperature is above 75 degrees fahrenheit then turn on air conditioning."
6372,"Alexa, if motion detected then turn on security camera."
6373,"Alexa, if the security camera detects motion then alert the user."
6374,"Alexa, if motion is detected, then turn on the security camera."
6375,"Alexa, if motion is detected then turn on the porch light."
6376,"Alexa, if the bedroom motion sensor detects movement in the middle of the night, then turn on a dim light for five minutes."
6377,"Alexa, if motion is detected, then turn on a smart plug."
6378,"Alexa, if bedroom temperature is above 75 degrees fahrenheit, then turn on the air conditioning."
6379,"Alexa, if the temperature drops below 70 degrees fahrenheit, then set the thermostat to 72 degrees fahrenheit."
6380,"Alexa, if the temperature drops below 68°f, then turn on the heater."
6381,"Alexa, if bedroom door opens then turn on the fan."
6382,"Alexa, if door is unlocked, then send notification to my phone."
6383,"Alexa, if the temperature outside is below 50 degrees fahrenheit, turn on the heater."
6384,"Alexa, if the front door is unlocked, then send me a notification on my phone."
6385,"Alexa, if the front door is unlocked then send a notification to my phone."
6386,"Alexa, if the front door is unlocked, then send a notification to my phone."
6387,"Alexa, if garage door is left open for more than 10 minutes then send a notification."
6388,"Alexa, if motion is detected, then turn on the hallway light."
6389,"Alexa, if the front door is unlocked, then send a notification to my phone."
6390,"Alexa, if temperature reaches 70 degrees fahrenheit, then turn on the air conditioning."
6391,"Alexa, if motion detected then notification sent to phone."
6392,"Alexa, if temperature drops below 68°f then increase thermostat temperature by 2°f."
6393,"Alexa, if motion detected then turn on hallway lights."
6394,"Alexa, if motion detected then turn on a specific music playlist."
6395,"Alexa, if motion detected then turn on security camera."
6396,"Alexa, if the front door is opened, then turn on the porch lights."
6397,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6398,"Alexa, if garage door is opened then send a notification."
6399,"Alexa, if the thermostat temperature drops below 68 degrees fahrenheit, then turn on the heat."
6400,"Alexa, if motion detected then turn on camera recording."
6401,"Alexa, if the bedroom door opens then turn on the bedroom light."
6402,"Alexa, if motion detected then turn on camera."
6403,"Alexa, if the temperature outside is above 80 degrees fahrenheit, then turn on the air conditioning."
6404,"Alexa, if the temperature drops below 70 degrees fahrenheit, then turn on the heater."
6405,"Alexa, if motion detected then turn on security camera."
6406,"Alexa, if motion detected then send notification."
6407,"Alexa, if the temperature drops below 65 degrees fahrenheit, then turn on the heating system."
6408,"Alexa, if the temperature drops below 70 degrees, then turn on the heater."
6409,"Alexa, if the temperature is above 80 degrees, then turn on the air conditioner."
6410,"Alexa, if the garage door is left open for more than 30 minutes, then send a notification to my phone."
6411,"Alexa, if the front door is unlocked, then send a notification to my phone."
6412,"Alexa, if front door opens then alert me."
6413,"Alexa, if motion detected then turn on camera recording."
6414,"Alexa, if the front door is unlocked, then send a notification to my phone."
6415,"Alexa, if the outdoor temperature falls below 60 degrees fahrenheit, then turn on the heating system."
6416,"Alexa, if front door opens then send notification."
6417,"Alexa, if weekday is monday, then play my monday playlist on spotify."
6418,"Alexa, if bedroom door opens then turn on hallway light."
6419,"Alexa, if temperature drops below 68 degrees then turn on the heater."
6420,"Alexa, if motion detected then turn on security camera."
6421,"Alexa, if the tv is turned off for more than 30 minutes, then turn off the hdmi switch."
6422,"Alexa, if front door is unlocked then send a notification."
6423,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn the heat on."
6424,"Alexa, if temperature is greater 75 degrees fahrenheit then turn on the air conditioner."
6425,"Alexa, if motion is detected then turn on the security camera."
6426,"Alexa, if motion is detected then turn on the alarm beeping."
6427,"Alexa, if the front door is unlocked, then send a notification to my phone."
6428,"Alexa, if outside temperature is above 85 degree, then close windows."
6429,"Alexa, if the temperature drops below 68 degrees fahrenheit, then turn on the heater."
6430,"Alexa, if temperature exceeds 75 degrees fahrenheit, then turn on air conditioner."
6431,"Alexa, if occupancy is detected, then turn on the fan."
6432,"Alexa, if someone says ""good night"" then turn off all lights."
6433,"Alexa, if the temperature drops below 70 degrees fahrenheit, then turn on the heater."
6434,"Alexa, if motion detected then turn on camera recording."
6435,"Alexa, if temperature exceeds 75 degrees then lower the thermostat."
6436,"Alexa, if someone says ""good morning"" then play your favorite news briefing."
6437,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6438,"Alexa, if motion is detected then turn on the outdoor lights."
6439,"Alexa, if motion detected then turn on camera."
6440,"Alexa, if motion detected then turn on security camera."
6441,"Alexa, if motion detected then turn on porch lights."
6442,"Alexa, if motion detected then turn on porch light."
6443,"Alexa, if it is raining outside, then close the windows."
6444,"Alexa, if the temperature drops below 68 degrees fahrenheit, then increase the thermostat by 2 degrees."
6445,"Alexa, if the weather is rainy, then text me a reminder to take an umbrella before leaving the house."
6446,"Alexa, if the front door opens, then turn on the hallway light."
6447,"Alexa, if motion detected then turn on security camera."
6448,"Alexa, if the temperature is above 80 degrees fahrenheit, then turn on the air conditioning."
6449,"Alexa, if doorbell rings then send a notification to the alexa app."
6450,"Alexa, if the temperature drops below 68 degrees, then turn on the heater."
6451,"Alexa, if motion is detected then turn on the outdoor camera."
6452,"Alexa, if motion detected then turn on hallway light."
6453,"Alexa, if the front door is opened, then send a notification to my phone."
